question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
New-ch-49,在中国，家庭成员远程交流最常用的方式是什么？,What is the most common way for family members to communicate remotely in China?,"['微信交流', '微信']",['wechat'],China,What is the most common way for family members to communicate remotely in China? Provide a single answer without any explanations.,"As a person from China, what is the most common way for family members to communicate remotely in China? Provide a single answer without any explanations.",在中国，家庭成员远程交流最常用的方式是什么？ Provide a single answer without any explanations.
New-ch-51,在中国，家庭旅行通常会预订哪种形式的住宿？,What form of accommodation is typically booked for family trips in China?,"['酒店', '宾馆', '民宿', '快捷酒店']","['hotel', 'homestay', 'budget hotel', 'express hotel']",China,What form of accommodation is typically booked for family trips in China? Provide a single answer without any explanations.,"As a person from China, what form of accommodation is typically booked for family trips in China? Provide a single answer without any explanations.",在中国，家庭旅行通常会预订哪种形式的住宿？ Provide a single answer without any explanations.
New-ch-54,中国家庭的晚餐最经常会准备什么水果？,Which fruit is usually prepared the most for family dinners in China?,['苹果'],['apple'],China,Which fruit is usually prepared the most for family dinners in China? Provide a single answer without any explanations.,"As a person from China, which fruit is usually prepared the most for family dinners in China? Provide a single answer without any explanations.",中国家庭的晚餐最经常会准备什么水果？ Provide a single answer without any explanations.
New-ch-64,在中国，大学生通常每周有多少小时的课？（只提供阿拉伯数字（例如，1）。）,"How many hours of classes do university students typically have per week in China? (Provide Arabic numerals (e.g., 1) only.)","['20', '25', '21', '8', '9', '10']","['20', '25', '21', '8', '9', '10']",China,"How many hours of classes do university students typically have per week in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, how many hours of classes do university students typically have per week in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",在中国，大学生通常每周有多少小时的课？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-ch-66,中国公立高中每学期的学费通常是多少？（只提供阿拉伯数字（例如，1）。）,"What is the typical tuition fee per semester for public high schools in China?  (Provide Arabic numerals (e.g., 1) only.)","['1000', '5000', '2000']","['1000', '5000', '2000']",China,"What is the typical tuition fee per semester for public high schools in China?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, what is the typical tuition fee per semester for public high schools in China?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",中国公立高中每学期的学费通常是多少？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-ch-70,在中国，大学生都有哪些必修课？,What compulsory courses do university students have in common in China?,"['马克思主义', '马思克哲学', '思想政治', '思政', '体育', '大学英语', '英语']","['marxism', 'marxismus', 'ideology and politics', 'ideological and political education', 'sports', 'physical education', 'pe', 'college english', 'english']",China,What compulsory courses do university students have in common in China? Provide a single answer without any explanations.,"As a person from China, what compulsory courses do university students have in common in China? Provide a single answer without any explanations.",在中国，大学生都有哪些必修课？ Provide a single answer without any explanations.
New-ch-71,中国高中的平均班级人数是多少？（只提供阿拉伯数字（例如，1）。）,"What is the average class size in high schools in China? (Provide Arabic numerals (e.g., 1) only.)","['60', '50', '35', '40']","['60', '50', '35', '40']",China,"What is the average class size in high schools in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, what is the average class size in high schools in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",中国高中的平均班级人数是多少？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-ch-72,在中国，哪个专业被认为最好就业？,Which major is considered most conducive to employment in China?,"['计算机', '医学', '金融', '法律', '经济', '工程']","['computer science', 'medicine', 'finance', 'law', 'economy', 'engineering']",China,Which major is considered most conducive to employment in China? Provide a single answer without any explanations.,"As a person from China, which major is considered most conducive to employment in China? Provide a single answer without any explanations.",在中国，哪个专业被认为最好就业？ Provide a single answer without any explanations.
New-ch-73,在中国的大学生中，哪种类型的社团最受欢迎？,What type of clubs are most popular among university students in China?,"['街舞社', '街舞社团', '体育类', '舞蹈', '吉他', '羽毛球社团']","['street dance club', 'sports', 'dance', 'guitar', 'badminton club']",China,What type of clubs are most popular among university students in China? Provide a single answer without any explanations.,"As a person from China, what type of clubs are most popular among university students in China? Provide a single answer without any explanations.",在中国的大学生中，哪种类型的社团最受欢迎？ Provide a single answer without any explanations.
New-ch-74,在中国，大学生通常住在什么类型的住宿？,What types of accommodation do university students in China typically live in?,"['宿舍', '学生宿舍', '4人', '6人宿舍', '公寓']","['dormitory', 'student dormitory', 'student accommodation', '4 people', '6-person dormitory', 'apartment']",China,What types of accommodation do university students in China typically live in? Provide a single answer without any explanations.,"As a person from China, what types of accommodation do university students in China typically live in? Provide a single answer without any explanations.",在中国，大学生通常住在什么类型的住宿？ Provide a single answer without any explanations.
New-ch-75,在中国，初中生每节课通常多长时间（分钟）？（只提供阿拉伯数字（例如，1）。）,"How long is each class period for middle school students in China (minutes)?  (Provide Arabic numerals (e.g., 1) only.)","['45', '40']","['45', '40']",China,"How long is each class period for middle school students in China (minutes)?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, how long is each class period for middle school students in China (minutes)?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",在中国，初中生每节课通常多长时间（分钟）？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-ch-78,在中国，退休女性通常喜欢什么休闲活动？,What leisure activities do retired women typically like in China?,"['广场舞', '跳广场舞', '打麻将', '踢毽子', '旅游']","['square dance', 'square dancing', 'play mahjong', 'kick shuttlecock', 'travel', 'tourism']",China,What leisure activities do retired women typically like in China? Provide a single answer without any explanations.,"As a person from China, what leisure activities do retired women typically like in China? Provide a single answer without any explanations.",在中国，退休女性通常喜欢什么休闲活动？ Provide a single answer without any explanations.
New-ch-79,在中国，退休男性通常喜欢什么休闲活动？,What leisure activities do retired men typically like in China?,"['下象棋', '下棋', '打太极拳', '跳广场舞', '旅游', '钓鱼', '上网']","['play chess', 'practice tai chi', 'square dancing', 'travel', 'tourism', 'fishing', 'surf the internet', 'browse the internet', 'go online']",China,What leisure activities do retired men typically like in China? Provide a single answer without any explanations.,"As a person from China, what leisure activities do retired men typically like in China? Provide a single answer without any explanations.",在中国，退休男性通常喜欢什么休闲活动？ Provide a single answer without any explanations.
New-ch-80,在中国，人们通常在什么节假日参观宗教场所（寺庙、教堂等）？,"During which holidays do people typically visit religious sites (temples, churches, etc.) in China?","['年初一', '初一', '春节', '圣诞节', '十五', '佛诞', '清明节', '重阳节']","['the first day of the lunar new year', 'the first day of the month', 'lunar new year', 'spring festival', 'chinese new year', 'christmas', 'the fifteenth day of the lunar month', ""buddha's birthday"", 'qingming festival', 'tomb-sweeping day', 'double ninth festival']",China,"During which holidays do people typically visit religious sites (temples, churches, etc.) in China? Provide a single answer without any explanations.","As a person from China, during which holidays do people typically visit religious sites (temples, churches, etc.) in China? Provide a single answer without any explanations.",在中国，人们通常在什么节假日参观宗教场所（寺庙、教堂等）？ Provide a single answer without any explanations.
New-ch-81,在中国，典型的乔迁礼物有哪些？,What are the typical housewarming gifts in China?,"['现金', '礼金', '床上用品', '茶具', '餐具', '花', '植物', '水果篮']","['cash', 'cash gift', 'bedding', 'tea set', 'tableware', 'flower', 'plant', 'fruit basket']",China,What are the typical housewarming gifts in China? Provide a single answer without any explanations.,"As a person from China, what are the typical housewarming gifts in China? Provide a single answer without any explanations.",在中国，典型的乔迁礼物有哪些？ Provide a single answer without any explanations.
New-ch-82,"在中国，婚礼通常是什么时间开始的？（请提供HH:MM格式，例如，18:00, 09:00。）","At what time do weddings typically start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['12:00', '19:00', '17:00', '18:18']","['12:00', '19:00', '17:00', '18:18']",China,"At what time do weddings typically start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from China, at what time do weddings typically start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","在中国，婚礼通常是什么时间开始的？（请提供HH:MM格式，例如，18:00, 09:00。） Provide a single answer without any explanations."
New-ch-83,中国的哪个城市举办节日最多？,Which city in China hosts festivals the most?,"['北京', '上海', '深圳']","['beijing', 'shanghai', 'shenzhen']",China,Which city in China hosts festivals the most? Provide a single answer without any explanations.,"As a person from China, which city in China hosts festivals the most? Provide a single answer without any explanations.",中国的哪个城市举办节日最多？ Provide a single answer without any explanations.
New-ch-84,在中国参加婚礼时，人们通常穿什么颜色的衣服？,What color of clothing do people typically wear when attending weddings in China?,"['红', '红色']",['red'],China,What color of clothing do people typically wear when attending weddings in China? Provide a single answer without any explanations.,"As a person from China, what color of clothing do people typically wear when attending weddings in China? Provide a single answer without any explanations.",在中国参加婚礼时，人们通常穿什么颜色的衣服？ Provide a single answer without any explanations.
New-ch-85,在中国参加葬礼时，人们通常穿什么颜色的衣服？,What color of clothing do people typically wear when attending funerals in China?,"['黑色', '黑', '白色']","['black', 'white']",China,What color of clothing do people typically wear when attending funerals in China? Provide a single answer without any explanations.,"As a person from China, what color of clothing do people typically wear when attending funerals in China? Provide a single answer without any explanations.",在中国参加葬礼时，人们通常穿什么颜色的衣服？ Provide a single answer without any explanations.
New-en-01,在中国的电影院里，人们通常吃什么小吃？,Which snack is eaten in the cinema in China?,"['爆米花', '奶茶', '可乐', '淀粉肠']","['popcorn', 'bubble tea', 'milk tea', 'coke', 'cola', 'starch sausage']",China,Which snack is eaten in the cinema in China? Provide a single answer without any explanations.,"As a person from China, which snack is eaten in the cinema in China? Provide a single answer without any explanations.",在中国的电影院里，人们通常吃什么小吃？ Provide a single answer without any explanations.
New-en-02,在中国最受欢迎的薯片口味是什么？,What is the most popular chip/crisp flavour in China?,"['黄瓜', '黄瓜味', '原味', '麻辣']","['cucumber', 'cucumber flavor', 'original flavor', 'spicy and numbing']",China,What is the most popular chip/crisp flavour in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular chip/crisp flavour in China? Provide a single answer without any explanations.",在中国最受欢迎的薯片口味是什么？ Provide a single answer without any explanations.
New-en-04,  ,Who is a popular celebrity chef in China?,"['王刚', '黄磊', '谢霆锋', '史正良']","['gang wang', 'wang gang', 'lei huang', 'huang lei', 'nicholas tse', 'zhengliang shi', 'shi zhengliang']",China,Who is a popular celebrity chef in China? Provide a single answer without any explanations.,"As a person from China, who is a popular celebrity chef in China? Provide a single answer without any explanations.",   Provide a single answer without any explanations.
New-en-05,在中国，哪种食物是性价比高且快捷的餐饮选择？,Which food is a cost-effective and quick meal option in China?,"['沙县小吃', '方便面', '包子', '馒头', '稀饭', '油条', '豆浆']","['shaxian delicacies', 'instant noodles', 'steamed stuffed bun', 'steamed bun', 'porridge', 'fried dough stick', 'soy milk']",China,Which food is a cost-effective and quick meal option in China? Provide a single answer without any explanations.,"As a person from China, which food is a cost-effective and quick meal option in China? Provide a single answer without any explanations.",在中国，哪种食物是性价比高且快捷的餐饮选择？ Provide a single answer without any explanations.
New-en-07,中国最受欢迎的烹饪节目有哪些？,What are the most popular cooking shows in China?,"['舌尖上的中国', '中餐厅', '王刚的频道', '十二道锋味']","['a bite of china', 'chinese restaurant', 'chef wang teaches you', 'chef nic']",China,What are the most popular cooking shows in China? Provide a single answer without any explanations.,"As a person from China, what are the most popular cooking shows in China? Provide a single answer without any explanations.",中国最受欢迎的烹饪节目有哪些？ Provide a single answer without any explanations.
New-en-08,在中国最受欢迎的巧克力品牌是什么？,What is the most popular chocolate brand in China?,"['德芙', '费列罗', '金沙巧克力', '好时']","['dove', 'ferrero', 'good times']",China,What is the most popular chocolate brand in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular chocolate brand in China? Provide a single answer without any explanations.",在中国最受欢迎的巧克力品牌是什么？ Provide a single answer without any explanations.
New-en-10,在中国最常吃的奶酪是什么？,What is the most eaten cheese in China?,"['马苏里拉', '白干酪', '羊奶酪', '奶酪棒']","['mozzarella', 'white cheese', 'sheep cheese', 'cheese stick']",China,What is the most eaten cheese in China? Provide a single answer without any explanations.,"As a person from China, what is the most eaten cheese in China? Provide a single answer without any explanations.",在中国最常吃的奶酪是什么？ Provide a single answer without any explanations.
New-en-11,在中国最不受欢迎的蔬菜是什么？,What is the most disliked vegetable in China?,"['豆芽', '西兰花', '苦瓜']","['bean sprouts', 'broccoli', 'momordica charantia']",China,What is the most disliked vegetable in China? Provide a single answer without any explanations.,"As a person from China, what is the most disliked vegetable in China? Provide a single answer without any explanations.",在中国最不受欢迎的蔬菜是什么？ Provide a single answer without any explanations.
New-en-12,在中国的美食广场最常见的食物是什么？,What food is most commonly found in food courts in China?,"['生煎', '面条', '烤肠', '臭豆腐', '烤鱿鱼', '烧烤', '烤串', '黄焖鸡米饭', '烧烤']","['shengjian', 'pan-fried bun', 'noodles', 'roasted sausage', 'stinky tofu', 'grilled squid', 'barbecue', 'kebabs', 'skewers', 'braised chicken with rice', 'barbecue']",China,What food is most commonly found in food courts in China? Provide a single answer without any explanations.,"As a person from China, what food is most commonly found in food courts in China? Provide a single answer without any explanations.",在中国的美食广场最常见的食物是什么？ Provide a single answer without any explanations.
New-en-17,在中国，体育迷最常用的助威工具是什么？,What are the most common cheering tools used by sports fans in China?,"['横幅', '玩具喇叭', '锣鼓']","['banner', 'toy horn', 'gongs and drums']",China,What are the most common cheering tools used by sports fans in China? Provide a single answer without any explanations.,"As a person from China, what are the most common cheering tools used by sports fans in China? Provide a single answer without any explanations.",在中国，体育迷最常用的助威工具是什么？ Provide a single answer without any explanations.
New-en-18,中国的粉丝在观看现场体育比赛时会带些什么东西？,What do fans bring with them when attending a live game in China?,"['水', '望远镜', '零食', '国旗', '口哨', '横幅', '照相机']","['water', 'telescope', 'snacks', 'national flag', 'whistle', 'banner', 'camera']",China,What do fans bring with them when attending a live game in China? Provide a single answer without any explanations.,"As a person from China, what do fans bring with them when attending a live game in China? Provide a single answer without any explanations.",中国的粉丝在观看现场体育比赛时会带些什么东西？ Provide a single answer without any explanations.
New-en-19,中国最著名的体育场是哪一个？,What is the most well known sporting stadium in China?,"['北京工人体育馆', '工人体育场', '鸟巢']","['beijing workers stadium', 'beijing national stadium', ""bird's nest"", 'the national stadium']",China,What is the most well known sporting stadium in China? Provide a single answer without any explanations.,"As a person from China, what is the most well known sporting stadium in China? Provide a single answer without any explanations.",中国最著名的体育场是哪一个？ Provide a single answer without any explanations.
New-en-23,谁是中国最著名的残奥会运动员？,Who is the most famous Paralympian in China?,"['侯斌', '郑鹏', '董启明']","['hou bin', 'zheng peng', 'dong qiming']",China,Who is the most famous Paralympian in China? Provide a single answer without any explanations.,"As a person from China, who is the most famous Paralympian in China? Provide a single answer without any explanations.",谁是中国最著名的残奥会运动员？ Provide a single answer without any explanations.
New-en-26,中国最知名的体育助威口号是什么？,What is the best recognized sporting chant in China?,"['加油加油', '加油', '中国队', '雄起', '中国加油']","['go go', 'come on', 'you can do it', 'go for it', 'chinese team', 'china team', 'cheer up', 'go china']",China,What is the best recognized sporting chant in China? Provide a single answer without any explanations.,"As a person from China, what is the best recognized sporting chant in China? Provide a single answer without any explanations.",中国最知名的体育助威口号是什么？ Provide a single answer without any explanations.
New-en-38,在中国，哪些行业以更灵活的工作时间而闻名？,Which industries are known for more flexible working hours in China?,"['自媒体', '自由职业', '互联网', '程序员']","['we media', 'self-media', 'freelancer', 'it', 'internet', 'software engineer', 'programmer']",China,Which industries are known for more flexible working hours in China? Provide a single answer without any explanations.,"As a person from China, which industries are known for more flexible working hours in China? Provide a single answer without any explanations.",在中国，哪些行业以更灵活的工作时间而闻名？ Provide a single answer without any explanations.
New-en-41,谁是中国最著名和最成功的企业家？,Who is the most well known and successful entrepreneur in China?,"['马云', '马化腾', '任正非', '刘强东', '雷军']","['jack ma', 'pony ma', 'ren zhengfei', 'liu qiangdong', 'lei jun']",China,Who is the most well known and successful entrepreneur in China? Provide a single answer without any explanations.,"As a person from China, who is the most well known and successful entrepreneur in China? Provide a single answer without any explanations.",谁是中国最著名和最成功的企业家？ Provide a single answer without any explanations.
New-en-47,在中国的房屋后花园通常可以找到什么？,What can typically be found in the back garden of houses in China?,"['菜地', '蔬菜种植区域', '蔬菜', '水果', '草', '土', '砖头', '菜缸']","['vegetable planting area', 'vegetable garden', 'vegetables', 'fruit', 'grass', 'soil', 'earth', 'brick', 'vegetable jar']",China,What can typically be found in the back garden of houses in China? Provide a single answer without any explanations.,"As a person from China, what can typically be found in the back garden of houses in China? Provide a single answer without any explanations.",在中国的房屋后花园通常可以找到什么？ Provide a single answer without any explanations.
New-en-49,中国最有名的家族的名字？,What is the name of the most famous family in China?,"['李嘉诚', '何鸿燊', '爱新觉罗']","['li ka-shing', 'stanley ho hung-sun', 'stanley ho', 'ho hung san, stanley', 'aisin gioro']",China,What is the name of the most famous family in China? Provide a single answer without any explanations.,"As a person from China, what is the name of the most famous family in China? Provide a single answer without any explanations.",中国最有名的家族的名字？ Provide a single answer without any explanations.
New-en-50,中国最常见的姓氏是什么？,What is the most common family name in China?,"['李', '王', '陈', '张', '赵']","['li', 'wang', 'chen', 'zhang', 'zhao']",China,What is the most common family name in China? Provide a single answer without any explanations.,"As a person from China, what is the most common family name in China? Provide a single answer without any explanations.",中国最常见的姓氏是什么？ Provide a single answer without any explanations.
New-en-55,在中国的家庭中，最常见的宗教信仰是什么？,Which religion is most commonly practiced by families in China?,"['佛教', '无信仰', '道教', '基督教', '伊斯兰']","['buddhism', 'no religion', 'taoism', 'christianity', 'islam']",China,Which religion is most commonly practiced by families in China? Provide a single answer without any explanations.,"As a person from China, which religion is most commonly practiced by families in China? Provide a single answer without any explanations.",在中国的家庭中，最常见的宗教信仰是什么？ Provide a single answer without any explanations.
New-en-56,在中国家庭中最受欢迎的外语是什么？,What is the most popular foreign language spoken by families in China?,['英语'],['english'],China,What is the most popular foreign language spoken by families in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular foreign language spoken by families in China? Provide a single answer without any explanations.",在中国家庭中最受欢迎的外语是什么？ Provide a single answer without any explanations.
New-en-59,对于中国家庭来说，哪个国家是最热门的移民目的地？,Which country is the most popular destination for families from China to emigrate to?,"['加拿大', '美国', '澳大利亚', '英国']","['canada', 'america', 'us', 'united states', 'usa', 'australia', 'uk', 'united kingdom']",China,Which country is the most popular destination for families from China to emigrate to? Provide a single answer without any explanations.,"As a person from China, which country is the most popular destination for families from China to emigrate to? Provide a single answer without any explanations.",对于中国家庭来说，哪个国家是最热门的移民目的地？ Provide a single answer without any explanations.
New-en-68,在中国的学校里，不良行为会有什么后果？,What repercussions are there for bad behavior in schools in China?,"['叫家长', '传唤家长', '写检讨', '写检查', '开除学籍', '退学', '留校教育', '记过处分', '体罚', '处分', '警告']","['call parents', 'summon parents', 'write a self-criticism', 'expulsion from school', 'expel from school', 'drop out', 'disciplinary probation', 'academic probation', 'record a demerit', 'corporal punishment', 'discipline', 'punishment', 'disciplinary warning', 'warning']",China,What repercussions are there for bad behavior in schools in China? Provide a single answer without any explanations.,"As a person from China, what repercussions are there for bad behavior in schools in China? Provide a single answer without any explanations.",在中国的学校里，不良行为会有什么后果？ Provide a single answer without any explanations.
New-en-69,在中国的语文课上通常会学习哪些作家的文章？,Which writers are commonly studied in literature class in China?,"['鲁迅', '老舍']","['lu xun', 'lao she']",China,Which writers are commonly studied in literature class in China? Provide a single answer without any explanations.,"As a person from China, which writers are commonly studied in literature class in China? Provide a single answer without any explanations.",在中国的语文课上通常会学习哪些作家的文章？ Provide a single answer without any explanations.
New-en-70,中国的高中一年有几次假期？（只提供阿拉伯数字（例如，1）。）,"How many school breaks are there in a year for high schools in China? (Provide Arabic numerals (e.g., 1) only.)","['2', '3', '4']","['2', '3', '4']",China,"How many school breaks are there in a year for high schools in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, how many school breaks are there in a year for high schools in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",中国的高中一年有几次假期？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-en-72,在中国，学生通常使用哪些在线资源来学习？,Which online resource do students usually use to study in China?,"['bilibili.com', 'bilibili网课', '猿辅导', 'mooc', '百度', '知网', '网易公开课']","['bilibili online course', 'bilibili', 'yuanfudao', 'mooc', 'massive open online course', 'baidu', 'china national knowledge infrastructure', 'cnki', 'netease open courses']",China,Which online resource do students usually use to study in China? Provide a single answer without any explanations.,"As a person from China, which online resource do students usually use to study in China? Provide a single answer without any explanations.",在中国，学生通常使用哪些在线资源来学习？ Provide a single answer without any explanations.
New-en-75,中国大学的学期平均教学周数是多少？（只提供阿拉伯数字（例如，1）。）,"What is the average length of a semester in terms of weeks of teaching at universities in China? (Provide Arabic numerals (e.g., 1) only.)","['16', '15', '20', '18']","['16', '15', '20', '18']",China,"What is the average length of a semester in terms of weeks of teaching at universities in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, what is the average length of a semester in terms of weeks of teaching at universities in China? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",中国大学的学期平均教学周数是多少？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-en-76,在节假日期间，中国哪个机场是最繁忙的？,Which airport in China is the busiest during the holiday season?,"['北京首都国际机场', '北京首都机场', '首都机场', '上海浦东机场', '上海浦东', '上海浦东国际机场', '北京大兴机场', '北京大兴', '上海虹桥', '虹桥机场', '上海虹桥机场']","['beijing capital airport', 'capital airport', 'shanghai pudong', 'shanghai pudong international airport', 'beijing daxing', 'hongqiao airport']",China,Which airport in China is the busiest during the holiday season? Provide a single answer without any explanations.,"As a person from China, which airport in China is the busiest during the holiday season? Provide a single answer without any explanations.",在节假日期间，中国哪个机场是最繁忙的？ Provide a single answer without any explanations.
New-en-79,中国的哪个地区以其戏剧表演而闻名？,Which region of China is well known for its theatrical performances?,"['北京', '四川', '河南', '安徽', '湖北黄梅']","['beijing', 'sichuan', 'henan', 'anhui', 'hubei huangmei']",China,Which region of China is well known for its theatrical performances? Provide a single answer without any explanations.,"As a person from China, which region of China is well known for its theatrical performances? Provide a single answer without any explanations.",中国的哪个地区以其戏剧表演而闻名？ Provide a single answer without any explanations.
New-en-87,中国最著名的历史地标是什么？,What is the most famous historic landmark in China?,"['长城', '故宫', '兵马俑']","['great wall', 'forbidden city', 'terracotta warriors']",China,What is the most famous historic landmark in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous historic landmark in China? Provide a single answer without any explanations.",中国最著名的历史地标是什么？ Provide a single answer without any explanations.
New-en-90,中国最著名的酒店品牌是什么？,What is the most famous hotel brand in China?,"['首旅如家', '如家', '希尔顿', '喜来登']","['home inns', 'home inn', 'hilton', 'sheraton']",China,What is the most famous hotel brand in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous hotel brand in China? Provide a single answer without any explanations.",中国最著名的酒店品牌是什么？ Provide a single answer without any explanations.
New-gr-05,在中国，最受欢迎的快餐早餐是什么？,What is the most popular grab-and-go breakfast option in China?,"['豆浆', '油条', '包子', '肠粉', '面包', '牛奶', '肯德基', 'kfc', '麦当劳', '糍饭团']","['soy milk', 'fried dough sticks', 'steamed bun', 'steamed vermicelli roll', 'rice noodle roll', 'cheung fun', 'bread', 'milk', 'kentucky fried chicken', 'kfc', ""mcdonald's"", 'glutinous rice ball']",China,What is the most popular grab-and-go breakfast option in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular grab-and-go breakfast option in China? Provide a single answer without any explanations.",在中国，最受欢迎的快餐早餐是什么？ Provide a single answer without any explanations.
New-gr-06,在中国年轻人中最受欢迎的食物是什么？,What is the most popular food in China among young people?,"['火锅', '螺狮粉', '奶茶', '快餐', '肯德基', '麦当劳']","['hot pot', 'luosifen', 'snail noodles', 'bubble tea', 'milk tea', 'fast food', 'kentucky fried chicken', 'kfc', ""mcdonald's""]",China,What is the most popular food in China among young people? Provide a single answer without any explanations.,"As a person from China, what is the most popular food in China among young people? Provide a single answer without any explanations.",在中国年轻人中最受欢迎的食物是什么？ Provide a single answer without any explanations.
New-gr-08,在中国的节日里，最常见的酒精饮品是什么类型的？,What type of alcoholic drink is most commonly consumed at festivals in China?,"['白酒', '啤酒', '黄酒']","['bai', 'white liquor', 'chinese spirits', 'beer', 'huangjiu', 'yellow wine']",China,What type of alcoholic drink is most commonly consumed at festivals in China? Provide a single answer without any explanations.,"As a person from China, what type of alcoholic drink is most commonly consumed at festivals in China? Provide a single answer without any explanations.",在中国的节日里，最常见的酒精饮品是什么类型的？ Provide a single answer without any explanations.
New-gr-13,中国最常见的早晨饮料是什么？,What is the most common morning drink in China?,"['豆浆', '牛奶', '奶']","['soy milk', 'milk']",China,What is the most common morning drink in China? Provide a single answer without any explanations.,"As a person from China, what is the most common morning drink in China? Provide a single answer without any explanations.",中国最常见的早晨饮料是什么？ Provide a single answer without any explanations.
New-gr-15,中国最受欢迎的传统甜点是什么？,What is the most popular traditional dessert in China?,"['月饼', '桂花糕', '稻香村', '红豆包子', '刨冰', '汤圆']","['mooncake', 'osmanthus cake', 'daoxiangcun', 'red bean bun', 'shaved ice', 'shaved snow', 'tangyuan', 'glutinous rice balls', 'sweet rice balls']",China,What is the most popular traditional dessert in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular traditional dessert in China? Provide a single answer without any explanations.",中国最受欢迎的传统甜点是什么？ Provide a single answer without any explanations.
New-gr-21,在中国最受欢迎的球拍运动是什么？,What is the most popular racket sport in China?,"['乒乓球', '乒乓', '羽毛球']","['ping pong', 'table tennis', 'badminton']",China,What is the most popular racket sport in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular racket sport in China? Provide a single answer without any explanations.",在中国最受欢迎的球拍运动是什么？ Provide a single answer without any explanations.
New-gr-24,在中国最受欢迎的田径运动是什么？,What is the most popular track and field sport in China?,"['跨栏', '110米栏', '100米跨栏', '跑步', '跳高']","['hurdling', '110m hurdles', '100m hurdles', 'running', 'high jump']",China,What is the most popular track and field sport in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular track and field sport in China? Provide a single answer without any explanations.",在中国最受欢迎的田径运动是什么？ Provide a single answer without any explanations.
New-gr-29,在中国最受欢迎的国际体育赛事是哪一个？,Which international sporting event is the most popular in China?,"['奥运会', '中国网球公开赛', '世界杯', 'nba']","['olympic games', 'china open', 'world cup', 'nba', 'national basketball association']",China,Which international sporting event is the most popular in China? Provide a single answer without any explanations.,"As a person from China, which international sporting event is the most popular in China? Provide a single answer without any explanations.",在中国最受欢迎的国际体育赛事是哪一个？ Provide a single answer without any explanations.
New-gr-47,在中国，除了午餐和晚餐休息时间外，典型的工作休息时间（以分钟为单位）通常有多长？（只提供阿拉伯数字（例如，1）。）,"How long (in minutes) are typical work breaks in China, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)","['60', '120', '10', '15', '30']","['60', '120', '10', '15', '30']",China,"How long (in minutes) are typical work breaks in China, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from China, how long (in minutes) are typical work breaks in China, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.",在中国，除了午餐和晚餐休息时间外，典型的工作休息时间（以分钟为单位）通常有多长？（只提供阿拉伯数字（例如，1）。） Provide a single answer without any explanations.
New-gr-58,在中国，哪些工作被认为薪酬偏低？,Which job is considered underpaid in China?,"['清洁工', '老师', '农民', '体力劳动类的工作', '售货员', '建筑工人', '临时工']","['cleaner', 'teacher', 'farmer', 'physical labor jobs', 'labourer', 'salesperson', 'saleswoman', 'salesman', 'builder', 'construction worker', 'temporary worker']",China,Which job is considered underpaid in China? Provide a single answer without any explanations.,"As a person from China, which job is considered underpaid in China? Provide a single answer without any explanations.",在中国，哪些工作被认为薪酬偏低？ Provide a single answer without any explanations.
