question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
New-ch-38,Kota atau wilayah mana saja yang dikenal dengan kegiatan impor dan ekspor di Indonesia?,Which cities or regions are known for their import and export activities in Indonesia?,"['jakarta', 'jawa', 'sumatra', 'bandung', 'surabaya', 'batam', 'kalimantan']","['jakarta', 'java', 'sumatra', 'bandung', 'surabaya', 'batam', 'borneo']",Indonesia,Which cities or regions are known for their import and export activities in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which cities or regions are known for their import and export activities in Indonesia? Provide a single answer without any explanations.",Kota atau wilayah mana saja yang dikenal dengan kegiatan impor dan ekspor di Indonesia? Provide a single answer without any explanations.
New-ch-39,Platform apa yang umum digunakan dalam industri e-commerce di Indonesia?,What platform is commonly used in the e-commerce industry in Indonesia?,"['shopee', 'tokopedia', 'olx', 'tiktok']","['shopee', 'tokopedia', 'olx', 'tiktok']",Indonesia,What platform is commonly used in the e-commerce industry in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what platform is commonly used in the e-commerce industry in Indonesia? Provide a single answer without any explanations.",Platform apa yang umum digunakan dalam industri e-commerce di Indonesia? Provide a single answer without any explanations.
New-ch-44,"Berapa lama periode percobaan yang biasa diberikan kepada karyawan baru sebelum menandatangani kontrak formal di Indonesia? (misalnya, 1 bulan).","How long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month).","['3 bulan', '6 bulan']","['3 months', '6 months']",Indonesia,"How long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month). Provide a single answer without any explanations.","As a person from Indonesia, how long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month). Provide a single answer without any explanations.","Berapa lama periode percobaan yang biasa diberikan kepada karyawan baru sebelum menandatangani kontrak formal di Indonesia? (misalnya, 1 bulan). Provide a single answer without any explanations."
New-ch-45,Di industri apa biasanya para pemuda memilih untuk memulai bisnis di Indonesia?,Which industries do young people typically choose to start businesses in Indonesia?,"['retail', 'ritel', 'jual beli barang', 'makanan & minuman', 'kuliner', 'it', 'teknologi', 'teknik', 'digital', 'fashion']","['retail', 'buying and selling goods', 'food & beverages', 'fnb', 'culinary', 'it', 'information technology', 'technology', 'engineering', 'digital', 'fashion']",Indonesia,Which industries do young people typically choose to start businesses in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which industries do young people typically choose to start businesses in Indonesia? Provide a single answer without any explanations.",Di industri apa biasanya para pemuda memilih untuk memulai bisnis di Indonesia? Provide a single answer without any explanations.
New-ch-49,Apa cara yang paling umum digunakan oleh anggota keluarga untuk berkomunikasi jarak jauh di Indonesia?,What is the most common way for family members to communicate remotely in Indonesia?,"['telepon', 'telpon', 'telefon', 'vc', 'vidcall', 'panggilan video', 'video call', 'pesan teks']","['phone', 'video call', 'chat message', 'text message']",Indonesia,What is the most common way for family members to communicate remotely in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most common way for family members to communicate remotely in Indonesia? Provide a single answer without any explanations.",Apa cara yang paling umum digunakan oleh anggota keluarga untuk berkomunikasi jarak jauh di Indonesia? Provide a single answer without any explanations.
New-ch-51,Bentuk akomodasi apa yang biasanya dipesan untuk perjalanan keluarga di Indonesia?,What form of accommodation is typically booked for family trips in Indonesia?,"['hotel', 'airbnb', 'rumah kerabat']","['hotel', 'airbnb', ""relative's house""]",Indonesia,What form of accommodation is typically booked for family trips in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what form of accommodation is typically booked for family trips in Indonesia? Provide a single answer without any explanations.",Bentuk akomodasi apa yang biasanya dipesan untuk perjalanan keluarga di Indonesia? Provide a single answer without any explanations.
New-ch-54,Buah apa yang biasanya paling sering disiapkan untuk makan malam keluarga di Indonesia?,Which fruit is usually prepared the most for family dinners in Indonesia?,"['jeruk', 'pisang', 'mangga', 'semangka', 'pepaya']","['orange', 'banana', 'mango', 'watermelon', 'papaya']",Indonesia,Which fruit is usually prepared the most for family dinners in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which fruit is usually prepared the most for family dinners in Indonesia? Provide a single answer without any explanations.",Buah apa yang biasanya paling sering disiapkan untuk makan malam keluarga di Indonesia? Provide a single answer without any explanations.
New-ch-64,"Berapa jam kuliah per minggu yang biasanya diikuti oleh mahasiswa universitas di Indonesia? (Gunakan angka Arab (contoh, 1) saja.)","How many hours of classes do university students typically have per week in Indonesia? (Provide Arabic numerals (e.g., 1) only.)","['30', '20', '50', '56', '24']","['30', '20', '50', '56', '24']",Indonesia,"How many hours of classes do university students typically have per week in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many hours of classes do university students typically have per week in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa jam kuliah per minggu yang biasanya diikuti oleh mahasiswa universitas di Indonesia? (Gunakan angka Arab (contoh, 1) saja.) Provide a single answer without any explanations."
New-ch-66,"Berapa biaya sekolah rata-rata per semester untuk SMA negeri di Indonesia? (Gunakan angka Arab (contoh, 1) saja.)","What is the typical tuition fee per semester for public high schools in Indonesia?  (Provide Arabic numerals (e.g., 1) only.)","['800000', '1000000', '3000000']","['800000', '1000000', '3000000']",Indonesia,"What is the typical tuition fee per semester for public high schools in Indonesia?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the typical tuition fee per semester for public high schools in Indonesia?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa biaya sekolah rata-rata per semester untuk SMA negeri di Indonesia? (Gunakan angka Arab (contoh, 1) saja.) Provide a single answer without any explanations."
New-ch-70,Apa mata kuliah wajib yang dimiliki bersama oleh mahasiswa universitas di Indonesia?,What compulsory courses do university students have in common in Indonesia?,"['agama', 'kewarganegaraan', 'pancasila', 'olahraga', 'bahasa inggris', 'karya ilmiah', 'matematika', 'bahasa indonesia']","['religion', 'civics', 'pancasila', 'sports', 'english', 'english language', 'scientific writing', 'mathematics', 'indonesian language', 'indonesian']",Indonesia,What compulsory courses do university students have in common in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what compulsory courses do university students have in common in Indonesia? Provide a single answer without any explanations.",Apa mata kuliah wajib yang dimiliki bersama oleh mahasiswa universitas di Indonesia? Provide a single answer without any explanations.
New-ch-71,"Berapa jumlah rata-rata siswa dalam satu kelas di sekolah menengah atas di Indonesia? (Berikan angka numerik Arab (contoh, 1) saja.)","What is the average class size in high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.)","['30', '25', '40', '45', '50']","['30', '25', '40', '45', '50']",Indonesia,"What is the average class size in high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the average class size in high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa jumlah rata-rata siswa dalam satu kelas di sekolah menengah atas di Indonesia? (Berikan angka numerik Arab (contoh, 1) saja.) Provide a single answer without any explanations."
New-ch-72,Jurusan apa yang dianggap paling mendukung kesempatan kerja di Indonesia?,Which major is considered most conducive to employment in Indonesia?,"['kedokteran', 'teknik', 'it', 'komputer', 'keuangan', 'manajemen', 'hukum']","['medicine', 'engineering', 'information technology', 'computer', 'finance', 'management', 'law']",Indonesia,Which major is considered most conducive to employment in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which major is considered most conducive to employment in Indonesia? Provide a single answer without any explanations.",Jurusan apa yang dianggap paling mendukung kesempatan kerja di Indonesia? Provide a single answer without any explanations.
New-ch-73,Jenis klub apa yang paling populer di kalangan mahasiswa universitas di Indonesia?,What type of clubs are most popular among university students in Indonesia?,"['sepakbola', 'klub sepakbola', 'klub sepak bola', 'klub pendaki gunung', 'klub sosial', 'mapala', 'mahasiswa pecinta alam', 'olahraga']","['soccer club', 'soccer', 'football club', 'hiking club', 'mountain climbing club', 'social club', 'mountaineering club', 'sports']",Indonesia,What type of clubs are most popular among university students in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what type of clubs are most popular among university students in Indonesia? Provide a single answer without any explanations.",Jenis klub apa yang paling populer di kalangan mahasiswa universitas di Indonesia? Provide a single answer without any explanations.
New-ch-74,Di mana mahasiswa universitas biasanya tinggal di Indonesia?,What types of accommodation do university students in Indonesia typically live in?,"['kos', 'kos-kosan', 'kost', 'kost kostan', 'apartemen']","['boarding house', 'apartment']",Indonesia,What types of accommodation do university students in Indonesia typically live in? Provide a single answer without any explanations.,"As a person from Indonesia, what types of accommodation do university students in Indonesia typically live in? Provide a single answer without any explanations.",Di mana mahasiswa universitas biasanya tinggal di Indonesia? Provide a single answer without any explanations.
New-ch-75,"Berapa lama durasi setiap periode kelas untuk siswa SMP di Indonesia (menit)? (Berikan hanya angka Arab (contoh, 1).)","How long is each class period for middle school students in Indonesia (minutes)?  (Provide Arabic numerals (e.g., 1) only.)","['40', '60', '45']","['40', '60', '45']",Indonesia,"How long is each class period for middle school students in Indonesia (minutes)?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, how long is each class period for middle school students in Indonesia (minutes)?  (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa lama durasi setiap periode kelas untuk siswa SMP di Indonesia (menit)? (Berikan hanya angka Arab (contoh, 1).) Provide a single answer without any explanations."
New-ch-78,Kegiatan santai apa yang biasanya disukai oleh wanita pensiunan di Indonesia?,What leisure activities do retired women typically like in Indonesia?,"['memasak', 'arisan', 'menjaga cucu', 'menonton tv', 'liburan']","['cooking', 'arisan', 'taking care of grandchildren', 'watching tv', 'holiday']",Indonesia,What leisure activities do retired women typically like in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what leisure activities do retired women typically like in Indonesia? Provide a single answer without any explanations.",Kegiatan santai apa yang biasanya disukai oleh wanita pensiunan di Indonesia? Provide a single answer without any explanations.
New-ch-79,Kegiatan santai apa yang biasanya disukai oleh pria pensiunan di Indonesia?,What leisure activities do retired men typically like in Indonesia?,"['ngopi', 'mancing', 'memancing', 'nongkrong', 'ngumpul', 'mengurus binatang peliharaan', 'menjaga cucu', 'golf', 'jalan-jalan', 'jalan jalan']","['have a coffee', 'fishing', 'hang out', 'taking care of pets', 'taking care of grandchildren', 'golf', 'strolling']",Indonesia,What leisure activities do retired men typically like in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what leisure activities do retired men typically like in Indonesia? Provide a single answer without any explanations.",Kegiatan santai apa yang biasanya disukai oleh pria pensiunan di Indonesia? Provide a single answer without any explanations.
New-ch-80,"Pada hari raya apa biasanya orang-orang mengunjungi tempat-tempat ibadah (candi, gereja, dll) di Indonesia?","During which holidays do people typically visit religious sites (temples, churches, etc.) in Indonesia?","['idul fitri', 'idulfitri', 'natal', 'paskah', 'nyepi', 'idul adha', 'iduladha']","['eid al-fitr', 'christmas', 'easter', 'day of silence', 'eid al-adha']",Indonesia,"During which holidays do people typically visit religious sites (temples, churches, etc.) in Indonesia? Provide a single answer without any explanations.","As a person from Indonesia, during which holidays do people typically visit religious sites (temples, churches, etc.) in Indonesia? Provide a single answer without any explanations.","Pada hari raya apa biasanya orang-orang mengunjungi tempat-tempat ibadah (candi, gereja, dll) di Indonesia? Provide a single answer without any explanations."
New-ch-81,Apa hadiah peresmian rumah yang biasa di Indonesia?,What are the typical housewarming gifts in Indonesia?,"['peralatan masak', 'alat masak', 'parsel makanan', 'alat perabotan', 'perabotan', 'furnitur', 'dekorasi']","['cooking utensils', 'food parcel', 'furniture', 'decoration']",Indonesia,What are the typical housewarming gifts in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what are the typical housewarming gifts in Indonesia? Provide a single answer without any explanations.",Apa hadiah peresmian rumah yang biasa di Indonesia? Provide a single answer without any explanations.
New-ch-82,"Pada pukul berapa biasanya pernikahan dimulai di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time do weddings typically start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['19:00', '12:00', '09:00', '10:00', '18:00']","['19:00', '12:00', '09:00', '10:00', '18:00']",Indonesia,"At what time do weddings typically start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Indonesia, at what time do weddings typically start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","Pada pukul berapa biasanya pernikahan dimulai di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).) Provide a single answer without any explanations."
New-ch-83,Kota mana di Indonesia yang paling sering mengadakan festival?,Which city in Indonesia hosts festivals the most?,"['bali', 'bandung', 'jakarta']","['bali', 'bandung', 'jakarta']",Indonesia,Which city in Indonesia hosts festivals the most? Provide a single answer without any explanations.,"As a person from Indonesia, which city in Indonesia hosts festivals the most? Provide a single answer without any explanations.",Kota mana di Indonesia yang paling sering mengadakan festival? Provide a single answer without any explanations.
New-ch-84,Warna pakaian apa yang biasanya dikenakan orang saat menghadiri pernikahan di Indonesia?,What color of clothing do people typically wear when attending weddings in Indonesia?,"['hitam', 'abu', 'abu-abu', 'ungu', 'putih', 'krem']","['black', 'gray', 'purple', 'white', 'cream']",Indonesia,What color of clothing do people typically wear when attending weddings in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what color of clothing do people typically wear when attending weddings in Indonesia? Provide a single answer without any explanations.",Warna pakaian apa yang biasanya dikenakan orang saat menghadiri pernikahan di Indonesia? Provide a single answer without any explanations.
New-ch-85,Warna pakaian apa yang biasanya dikenakan orang saat menghadiri pemakaman di Indonesia?,What color of clothing do people typically wear when attending funerals in Indonesia?,"['hitam', 'biru donker']","['black', 'dark blue']",Indonesia,What color of clothing do people typically wear when attending funerals in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what color of clothing do people typically wear when attending funerals in Indonesia? Provide a single answer without any explanations.",Warna pakaian apa yang biasanya dikenakan orang saat menghadiri pemakaman di Indonesia? Provide a single answer without any explanations.
New-en-01,Camilan apa yang dimakan di bioskop di Indonesia?,Which snack is eaten in the cinema in Indonesia?,"['popcorn', 'keripik kentang', 'permen', 'popcorn', 'jagung meletus', 'kentang goreng']","['popcorn', 'potato chips', 'candy', 'popcorn', 'french fries']",Indonesia,Which snack is eaten in the cinema in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which snack is eaten in the cinema in Indonesia? Provide a single answer without any explanations.",Camilan apa yang dimakan di bioskop di Indonesia? Provide a single answer without any explanations.
New-en-02,Apa rasa keripik yang paling populer di Indonesia?,What is the most popular chip/crisp flavour in Indonesia?,"['balado', 'bbq', 'pedas', 'udang', 'melinjo', 'original', 'keju']","['balado', 'barbecue', 'spicy', 'shrimp', 'melinjo chips', 'original', 'cheese']",Indonesia,What is the most popular chip/crisp flavour in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular chip/crisp flavour in Indonesia? Provide a single answer without any explanations.",Apa rasa keripik yang paling populer di Indonesia? Provide a single answer without any explanations.
New-en-04,Siapa koki selebriti yang populer di Indonesia?,Who is a popular celebrity chef in Indonesia?,"['juna', 'chef juna', 'juna rorimpandey', 'arnold poernomo', 'arnold', 'chef arnold', 'farah quinn', 'william w wongso', 'william w. wongso', 'william wongso', 'renatta moeloek', 'renatta', 'chef renatta']","['juna', 'chef arnold', 'farah quinn', 'william wongso', 'chef renatta']",Indonesia,Who is a popular celebrity chef in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, who is a popular celebrity chef in Indonesia? Provide a single answer without any explanations.",Siapa koki selebriti yang populer di Indonesia? Provide a single answer without any explanations.
New-en-05,Makanan apa yang merupakan pilihan makanan hemat dan cepat di Indonesia?,Which food is a cost-effective and quick meal option in Indonesia?,"['indomie', 'mie instan', ""mcdonald's"", 'kfc', 'nasi uduk', 'tempe', 'tahu']","['indomie', 'instant noodles', ""mcdonald's"", 'kfc', 'uduk rice', 'tempeh', 'tofu']",Indonesia,Which food is a cost-effective and quick meal option in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which food is a cost-effective and quick meal option in Indonesia? Provide a single answer without any explanations.",Makanan apa yang merupakan pilihan makanan hemat dan cepat di Indonesia? Provide a single answer without any explanations.
New-en-07,Apa saja acara masak yang paling populer di Indonesia?,What are the most popular cooking shows in Indonesia?,"['masterchef indonesia', 'top chef']","['masterchef indonesia', 'top chef']",Indonesia,What are the most popular cooking shows in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what are the most popular cooking shows in Indonesia? Provide a single answer without any explanations.",Apa saja acara masak yang paling populer di Indonesia? Provide a single answer without any explanations.
New-en-08,Apa merek cokelat paling populer di Indonesia?,What is the most popular chocolate brand in Indonesia?,"['silver queen', 'silverqueen', 'beng beng', 'toblerone', 'cadburry']","['silver queen', 'silverqueen', 'beng beng', 'toblerone', 'cadburry']",Indonesia,What is the most popular chocolate brand in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular chocolate brand in Indonesia? Provide a single answer without any explanations.",Apa merek cokelat paling populer di Indonesia? Provide a single answer without any explanations.
New-en-10,Keju apa yang paling banyak dikonsumsi di Indonesia?,What is the most eaten cheese in Indonesia?,['cheddar'],['cheddar'],Indonesia,What is the most eaten cheese in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most eaten cheese in Indonesia? Provide a single answer without any explanations.",Keju apa yang paling banyak dikonsumsi di Indonesia? Provide a single answer without any explanations.
New-en-11,Apa sayuran yang paling tidak disukai di Indonesia?,What is the most disliked vegetable in Indonesia?,"['brokoli', 'kecipir']","['broccoli', 'winged bean']",Indonesia,What is the most disliked vegetable in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most disliked vegetable in Indonesia? Provide a single answer without any explanations.",Apa sayuran yang paling tidak disukai di Indonesia? Provide a single answer without any explanations.
New-en-12,Makanan apa yang paling sering ditemukan di food court di Indonesia?,What food is most commonly found in food courts in Indonesia?,"['nasi goreng', 'bakso', 'mie ayam', 'nasi rames', 'ayam geprek', 'ayam goreng']","['fried rice', 'meatball', 'chicken noodles', 'rames rice', 'geprek chicken', 'fried chicken']",Indonesia,What food is most commonly found in food courts in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what food is most commonly found in food courts in Indonesia? Provide a single answer without any explanations.",Makanan apa yang paling sering ditemukan di food court di Indonesia? Provide a single answer without any explanations.
New-en-17,Apa benda yang paling sering digunakan oleh para penggemar olahraga untuk mendukung tim olahraga di Indonesia?,What are the most common cheering tools used by sports fans in Indonesia?,"['spanduk', 'banner', 'bendera', 'jersey', 'yel yel', 'gendang', 'terompet', 'trompet']","['banner', 'flag', 'jersey', 'cheering song', 'drum', 'trumpet']",Indonesia,What are the most common cheering tools used by sports fans in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what are the most common cheering tools used by sports fans in Indonesia? Provide a single answer without any explanations.",Apa benda yang paling sering digunakan oleh para penggemar olahraga untuk mendukung tim olahraga di Indonesia? Provide a single answer without any explanations.
New-en-18,Apa yang dibawa oleh para penggemar saat menghadiri pertandingan langsung di Indonesia?,What do fans bring with them when attending a live game in Indonesia?,"['spanduk', 'bendera', 'makanan', 'baju pemain', 'jersey', 'peluit', 'poster']","['banner', 'flag', 'food', ""player's jersey"", 'jersey', 'whistle', 'poster']",Indonesia,What do fans bring with them when attending a live game in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what do fans bring with them when attending a live game in Indonesia? Provide a single answer without any explanations.",Apa yang dibawa oleh para penggemar saat menghadiri pertandingan langsung di Indonesia? Provide a single answer without any explanations.
New-en-19,Apa stadion olahraga yang paling terkenal di Indonesia?,What is the most well known sporting stadium in Indonesia?,"['gelora bung karno', 'stadion gelora bung karno', 'gbk', 'lebak bulus', 'stadion lebak bulus']","['gelora bung karno', 'gelora bung karno stadium', 'gbk', 'lebak bulus', 'lebak bulus stadium']",Indonesia,What is the most well known sporting stadium in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most well known sporting stadium in Indonesia? Provide a single answer without any explanations.",Apa stadion olahraga yang paling terkenal di Indonesia? Provide a single answer without any explanations.
New-en-23,Siapa atlet Paralimpiade paling terkenal di Indonesia?,Who is the most famous Paralympian in Indonesia?,['ni nengah widiasih'],['ni nengah widiasih'],Indonesia,Who is the most famous Paralympian in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, who is the most famous Paralympian in Indonesia? Provide a single answer without any explanations.",Siapa atlet Paralimpiade paling terkenal di Indonesia? Provide a single answer without any explanations.
New-en-26,Apa yel-yel olahraga yang paling dikenal di Indonesia?,What is the best recognized sporting chant in Indonesia?,"['ole-ole-ole-ole', 'garuda di dadaku', 'indonesia prok prok prok']","['ole-ole-ole-ole', 'garuda di dadaku', 'indonesia prok prok prok']",Indonesia,What is the best recognized sporting chant in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the best recognized sporting chant in Indonesia? Provide a single answer without any explanations.",Apa yel-yel olahraga yang paling dikenal di Indonesia? Provide a single answer without any explanations.
New-en-38,Industri apa yang dikenal memiliki jam kerja yang lebih fleksibel di Indonesia?,Which industries are known for more flexible working hours in Indonesia?,"['antar makanan', 'freelance', 'start up', 'startup', 'perhotelan', 'teknologi']","['food delivery', 'freelance', 'start up', 'startup', 'hospitality', 'technology']",Indonesia,Which industries are known for more flexible working hours in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which industries are known for more flexible working hours in Indonesia? Provide a single answer without any explanations.",Industri apa yang dikenal memiliki jam kerja yang lebih fleksibel di Indonesia? Provide a single answer without any explanations.
New-en-41,Siapa pengusaha yang paling terkenal dan sukses di Indonesia?,Who is the most well known and successful entrepreneur in Indonesia?,"['hartono', 'robert budi hartono', 'budi hartono', 'ciputra', 'chairul tandjung', 'chairul tanjung', 'anthoni salim', ""dato' sri tahir"", 'tahir', 'tomy winata', 'bob sadino', 'bambang mustari sadino']","['hartono', 'robert budi hartono', 'ciputra', 'chairul tandjung', 'anthoni salim', ""dato' sri tahir"", 'tomy winata', 'bob sadino']",Indonesia,Who is the most well known and successful entrepreneur in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, who is the most well known and successful entrepreneur in Indonesia? Provide a single answer without any explanations.",Siapa pengusaha yang paling terkenal dan sukses di Indonesia? Provide a single answer without any explanations.
New-en-47,Apa yang biasanya dapat ditemukan di taman belakang rumah di Indonesia?,What can typically be found in the back garden of houses in Indonesia?,"['kolam ikan', 'tanaman hijau', 'tanaman hias', 'rumput', 'meja dan kursi']","['fish pond', 'green plants', 'ornamental plants', 'grass', 'table and chairs']",Indonesia,What can typically be found in the back garden of houses in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what can typically be found in the back garden of houses in Indonesia? Provide a single answer without any explanations.",Apa yang biasanya dapat ditemukan di taman belakang rumah di Indonesia? Provide a single answer without any explanations.
New-en-49,Siapa keluarga paling terkenal di Indonesia?,What is the name of the most famous family in Indonesia?,"['cendana', 'soeharto', 'salim', 'soekarno']","['cendana', 'soeharto', 'salim', 'soekarno']",Indonesia,What is the name of the most famous family in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the name of the most famous family in Indonesia? Provide a single answer without any explanations.",Siapa keluarga paling terkenal di Indonesia? Provide a single answer without any explanations.
New-en-50,Apa nama keluarga yang paling umum di Indonesia?,What is the most common family name in Indonesia?,"['saputra', 'wijaya', 'wibowo', 'widodo', 'gunawan', 'hartono', 'hermanto', 'setiawan']","['saputra', 'wijaya', 'wibowo', 'widodo', 'gunawan', 'hartono', 'hermanto', 'setiawan']",Indonesia,What is the most common family name in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most common family name in Indonesia? Provide a single answer without any explanations.",Apa nama keluarga yang paling umum di Indonesia? Provide a single answer without any explanations.
New-en-55,Agama apa yang paling umum dipeluk keluarga-keluarga di Indonesia?,Which religion is most commonly practiced by families in Indonesia?,"['islam', 'kristen']","['islam', 'christian']",Indonesia,Which religion is most commonly practiced by families in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which religion is most commonly practiced by families in Indonesia? Provide a single answer without any explanations.",Agama apa yang paling umum dipeluk keluarga-keluarga di Indonesia? Provide a single answer without any explanations.
New-en-56,Apa bahasa asing yang paling banyak digunakan oleh keluarga di Indonesia?,What is the most popular foreign language spoken by families in Indonesia?,"['bahasa inggris', 'inggris', 'bahasa mandarin', 'mandarin']","['english language', 'english', 'mandarin language', 'mandarin']",Indonesia,What is the most popular foreign language spoken by families in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular foreign language spoken by families in Indonesia? Provide a single answer without any explanations.",Apa bahasa asing yang paling banyak digunakan oleh keluarga di Indonesia? Provide a single answer without any explanations.
New-en-59,Negara mana yang merupakan tujuan emigrasi paling populer bagi keluarga-keluarga dari Indonesia?,Which country is the most popular destination for families from Indonesia to emigrate to?,"['singapura', 'australia', 'jepang', 'malaysia', 'amerika', 'belanda']","['singapore', 'australia', 'japan', 'malaysia', 'america', 'netherlands']",Indonesia,Which country is the most popular destination for families from Indonesia to emigrate to? Provide a single answer without any explanations.,"As a person from Indonesia, which country is the most popular destination for families from Indonesia to emigrate to? Provide a single answer without any explanations.",Negara mana yang merupakan tujuan emigrasi paling populer bagi keluarga-keluarga dari Indonesia? Provide a single answer without any explanations.
New-en-68,Apa saja sanksi yang diberikan untuk perilaku buruk di sekolah-sekolah di Indonesia?,What repercussions are there for bad behavior in schools in Indonesia?,"['skorsing', 'skors', 'diskors', 'perilaku anarkis', 'perilaku tidak sopan', 'rendahnya minat membaca', 'rendahnya minat sekolah', 'karakter yang buruk', 'pergaulan bebas', 'kekerasan anak', 'bullying', 'lingkungan sekolah tidak nyaman']","['suspension', 'anarchic behavior', 'rude behavior', 'low interest in reading', 'low interest in school', 'bad character', 'promiscuity', 'abuse', 'bullying', 'uncomfortable school environment']",Indonesia,What repercussions are there for bad behavior in schools in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what repercussions are there for bad behavior in schools in Indonesia? Provide a single answer without any explanations.",Apa saja sanksi yang diberikan untuk perilaku buruk di sekolah-sekolah di Indonesia? Provide a single answer without any explanations.
New-en-69,Penulis-penulis mana yang biasanya dipelajari di kelas sastra di Indonesia?,Which writers are commonly studied in literature class in Indonesia?,"['chairil anwar', 'andrea hirata', 'kho ping hoo', 'tere liye', 'pramoedya ananta toer', 'mochtar lubis']","['chairil anwar', 'andrea hirata', 'kho ping hoo', 'tere liye', 'pramoedya ananta toer', 'mochtar lubis']",Indonesia,Which writers are commonly studied in literature class in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which writers are commonly studied in literature class in Indonesia? Provide a single answer without any explanations.",Penulis-penulis mana yang biasanya dipelajari di kelas sastra di Indonesia? Provide a single answer without any explanations.
New-en-70,"Berapa kali libur sekolah dalam setahun untuk sekolah menengah atas di Indonesia? (Berikan angka numerik Arab (contoh, 1) saja.)","How many school breaks are there in a year for high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.)","['2', '10', '70', '30']","['2', '10', '70', '30']",Indonesia,"How many school breaks are there in a year for high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many school breaks are there in a year for high schools in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa kali libur sekolah dalam setahun untuk sekolah menengah atas di Indonesia? (Berikan angka numerik Arab (contoh, 1) saja.) Provide a single answer without any explanations."
